date,product,demand,lead_time_days,material_available,supplier_delay,machine_capacity,machine_downtime,labor_available,absenteeism,effective_labor,effective_capacity,effective_material,month,day_of_week,lag_1,lag_7
2023-08-21,Smartwatch,268,2,122,0,150,0,151,0,151.0,150.0,122.0,8,0,265.0,281.0
2023-08-22,Smartwatch,276,2,124,0,154,1,95,0,95.0,107.8,124.0,8,1,268.0,261.0
2023-08-23,Smartwatch,256,2,141,0,246,0,132,0,132.0,246.0,141.0,8,2,276.0,264.0
2023-08-24,Smartwatch,272,3,175,0,120,0,107,0,107.0,120.0,175.0,8,3,256.0,267.0
2023-08-25,Smartwatch,251,5,162,1,170,0,149,0,149.0,170.0,97.2,8,4,272.0,274.0
2023-08-26,Smartwatch,276,5,224,0,198,0,157,0,157.0,198.0,224.0,8,5,251.0,265.0
2023-08-27,Smartwatch,262,7,162,0,174,0,129,0,129.0,174.0,162.0,8,6,276.0,265.0
2023-08-28,Smartwatch,249,7,210,0,143,0,155,0,155.0,143.0,210.0,8,0,262.0,268.0
2023-08-29,Smartwatch,272,7,174,0,234,0,107,0,107.0,234.0,174.0,8,1,249.0,276.0
2023-08-30,Smartwatch,269,9,182,1,246,0,176,0,176.0,246.0,109.2,8,2,272.0,256.0
2023-08-31,Smartwatch,252,3,210,0,148,0,110,0,110.0,148.0,210.0,8,3,269.0,272.0
2023-09-01,Smartwatch,257,4,111,0,136,1,102,1,81.60000000000001,95.19999999999999,111.0,9,4,252.0,251.0
2023-09-02,Smartwatch,251,3,141,0,123,1,157,0,157.0,86.1,141.0,9,5,257.0,276.0
2023-09-03,Smartwatch,257,5,175,1,148,0,123,0,123.0,148.0,105.0,9,6,251.0,262.0
2023-09-04,Smartwatch,259,7,128,0,227,0,130,0,130.0,227.0,128.0,9,0,257.0,249.0
2023-09-05,Smartwatch,245,10,135,1,233,1,139,0,139.0,163.1,81.0,9,1,259.0,272.0
2023-09-06,Smartwatch,243,4,248,0,151,1,141,0,141.0,105.69999999999999,248.0,9,2,245.0,269.0
2023-09-07,Smartwatch,235,6,104,1,123,1,97,0,97.0,86.1,62.4,9,3,243.0,252.0
2023-09-08,Smartwatch,244,7,131,0,217,0,177,0,177.0,217.0,131.0,9,4,235.0,257.0
2023-09-09,Smartwatch,234,5,186,0,212,1,116,1,92.80000000000001,148.39999999999998,186.0,9,5,244.0,251.0
2023-09-10,Smartwatch,234,5,169,0,189,0,170,0,170.0,189.0,169.0,9,6,234.0,257.0
2023-09-11,Smartwatch,231,6,240,0,171,0,151,1,120.80000000000001,171.0,240.0,9,0,234.0,259.0
2023-09-12,Smartwatch,238,6,236,0,185,0,113,0,113.0,185.0,236.0,9,1,231.0,245.0
2023-09-13,Smartwatch,252,7,215,0,185,0,110,0,110.0,185.0,215.0,9,2,238.0,243.0
2023-09-14,Smartwatch,258,7,239,0,242,1,137,1,109.60000000000001,169.39999999999998,239.0,9,3,252.0,235.0
2023-09-15,Smartwatch,259,2,106,0,187,0,92,0,92.0,187.0,106.0,9,4,258.0,244.0
2023-09-16,Smartwatch,238,2,113,0,241,0,108,0,108.0,241.0,113.0,9,5,259.0,234.0
2023-09-17,Smartwatch,241,3,163,0,151,0,175,0,175.0,151.0,163.0,9,6,238.0,234.0
2023-09-18,Smartwatch,240,5,103,0,214,0,157,0,157.0,214.0,103.0,9,0,241.0,231.0
2023-09-19,Smartwatch,236,7,220,0,184,1,108,0,108.0,128.79999999999998,220.0,9,1,240.0,238.0
2023-09-20,Smartwatch,246,7,121,0,144,1,155,0,155.0,100.8,121.0,9,2,236.0,252.0
2023-09-21,Smartwatch,260,7,169,0,150,1,164,1,131.20000000000002,105.0,169.0,9,3,246.0,258.0
2023-09-22,Smartwatch,263,2,248,0,137,0,163,0,163.0,137.0,248.0,9,4,260.0,259.0
2023-09-23,Smartwatch,237,3,110,0,175,1,92,1,73.60000000000001,122.49999999999999,110.0,9,5,263.0,238.0
2023-09-24,Smartwatch,256,3,249,0,153,0,131,0,131.0,153.0,249.0,9,6,237.0,241.0
2023-09-25,Smartwatch,241,3,191,0,240,0,139,0,139.0,240.0,191.0,9,0,256.0,240.0
2023-09-26,Smartwatch,242,4,184,0,143,0,177,0,177.0,143.0,184.0,9,1,241.0,236.0
2023-09-27,Smartwatch,257,7,212,0,137,0,163,0,163.0,137.0,212.0,9,2,242.0,246.0
2023-09-28,Smartwatch,267,6,142,0,227,0,112,0,112.0,227.0,142.0,9,3,257.0,260.0
2023-09-29,Smartwatch,255,3,166,0,148,0,110,0,110.0,148.0,166.0,9,4,267.0,263.0
2023-09-30,Smartwatch,269,6,213,0,128,0,124,0,124.0,128.0,213.0,9,5,255.0,237.0
2023-10-01,Smartwatch,274,2,150,0,204,1,96,0,96.0,142.79999999999998,150.0,10,6,269.0,256.0
2023-10-02,Smartwatch,250,3,198,0,160,0,126,0,126.0,160.0,198.0,10,0,274.0,241.0
2023-10-03,Smartwatch,273,7,184,0,138,0,97,1,77.60000000000001,138.0,184.0,10,1,250.0,242.0
2023-10-04,Smartwatch,262,2,248,0,174,0,137,0,137.0,174.0,248.0,10,2,273.0,257.0
2023-10-05,Smartwatch,261,2,208,0,213,0,113,0,113.0,213.0,208.0,10,3,262.0,267.0
2023-10-06,Smartwatch,278,3,124,0,228,0,142,0,142.0,228.0,124.0,10,4,261.0,255.0
2023-10-07,Smartwatch,273,4,245,0,236,1,156,0,156.0,165.2,245.0,10,5,278.0,269.0
2023-10-08,Smartwatch,265,4,124,0,192,0,110,0,110.0,192.0,124.0,10,6,273.0,274.0
2023-10-09,Smartwatch,267,7,195,0,143,0,125,0,125.0,143.0,195.0,10,0,265.0,250.0
2023-10-10,Smartwatch,268,2,208,0,184,0,177,0,177.0,184.0,208.0,10,1,267.0,273.0
2023-10-11,Smartwatch,271,6,208,1,191,0,167,0,167.0,191.0,124.8,10,2,268.0,262.0
2023-10-12,Smartwatch,279,6,111,0,144,0,133,0,133.0,144.0,111.0,10,3,271.0,261.0
2023-10-13,Smartwatch,286,6,202,1,167,1,149,0,149.0,116.89999999999999,121.19999999999999,10,4,279.0,278.0
2023-10-14,Smartwatch,298,5,167,1,163,0,172,0,172.0,163.0,100.2,10,5,286.0,273.0
2023-10-15,Smartwatch,277,5,182,0,170,0,172,0,172.0,170.0,182.0,10,6,298.0,265.0
2023-10-16,Smartwatch,273,4,125,0,247,0,115,0,115.0,247.0,125.0,10,0,277.0,267.0
2023-10-17,Smartwatch,297,8,211,1,199,0,91,1,72.8,199.0,126.6,10,1,273.0,268.0
2023-10-18,Smartwatch,291,5,186,1,216,0,119,0,119.0,216.0,111.6,10,2,297.0,271.0
2023-10-19,Smartwatch,279,8,198,1,174,0,109,0,109.0,174.0,118.8,10,3,291.0,279.0
2023-10-20,Smartwatch,305,4,114,0,166,0,112,0,112.0,166.0,114.0,10,4,279.0,286.0
2023-10-21,Smartwatch,298,5,177,0,241,0,93,0,93.0,241.0,177.0,10,5,305.0,298.0
2023-10-22,Smartwatch,284,6,183,0,198,0,109,0,109.0,198.0,183.0,10,6,298.0,277.0
2023-10-23,Smartwatch,299,3,193,0,190,0,92,0,92.0,190.0,193.0,10,0,284.0,273.0
2023-10-24,Smartwatch,309,10,209,1,195,0,171,0,171.0,195.0,125.39999999999999,10,1,299.0,297.0
2023-10-25,Smartwatch,289,5,169,0,144,1,136,0,136.0,100.8,169.0,10,2,309.0,291.0
2023-10-26,Smartwatch,302,10,129,1,195,0,179,0,179.0,195.0,77.39999999999999,10,3,289.0,279.0
2023-10-27,Smartwatch,310,6,177,0,245,0,124,0,124.0,245.0,177.0,10,4,302.0,305.0
2023-10-28,Smartwatch,298,4,162,0,182,1,102,0,102.0,127.39999999999999,162.0,10,5,310.0,298.0
2023-10-29,Smartwatch,299,3,116,0,121,0,167,0,167.0,121.0,116.0,10,6,298.0,284.0
2023-10-30,Smartwatch,311,10,164,1,168,1,92,1,73.60000000000001,117.6,98.39999999999999,10,0,299.0,299.0
2023-10-31,Smartwatch,300,2,220,0,207,1,157,0,157.0,144.89999999999998,220.0,10,1,311.0,309.0
2023-11-01,Smartwatch,312,6,180,0,145,1,90,0,90.0,101.5,180.0,11,2,300.0,289.0
2023-11-02,Smartwatch,300,3,234,0,166,0,122,0,122.0,166.0,234.0,11,3,312.0,302.0
2023-11-03,Smartwatch,300,7,218,0,122,1,141,0,141.0,85.39999999999999,218.0,11,4,300.0,310.0
2023-11-04,Smartwatch,298,2,160,0,141,1,116,0,116.0,98.69999999999999,160.0,11,5,300.0,298.0
2023-11-05,Smartwatch,302,2,131,0,143,0,175,1,140.0,143.0,131.0,11,6,298.0,299.0
2023-11-06,Smartwatch,314,3,173,0,163,0,165,0,165.0,163.0,173.0,11,0,302.0,311.0
2023-11-07,Smartwatch,303,5,161,0,154,1,99,0,99.0,107.8,161.0,11,1,314.0,300.0
2023-11-08,Smartwatch,305,3,141,0,147,0,107,0,107.0,147.0,141.0,11,2,303.0,312.0
2023-11-09,Smartwatch,314,4,114,0,206,0,106,0,106.0,206.0,114.0,11,3,305.0,300.0
2023-11-10,Smartwatch,309,2,175,0,153,0,147,0,147.0,153.0,175.0,11,4,314.0,300.0
2023-11-11,Smartwatch,308,6,153,0,195,0,95,0,95.0,195.0,153.0,11,5,309.0,298.0
2023-11-12,Smartwatch,322,7,125,0,205,0,125,0,125.0,205.0,125.0,11,6,308.0,302.0
2023-11-13,Smartwatch,293,7,197,0,152,0,114,0,114.0,152.0,197.0,11,0,322.0,314.0
2023-11-14,Smartwatch,312,4,111,0,131,0,103,0,103.0,131.0,111.0,11,1,293.0,303.0
2023-11-15,Smartwatch,321,6,150,0,249,0,163,0,163.0,249.0,150.0,11,2,312.0,305.0
2023-11-16,Smartwatch,297,6,136,0,234,0,94,0,94.0,234.0,136.0,11,3,321.0,314.0
2023-11-17,Smartwatch,316,7,113,0,173,1,158,1,126.4,121.1,113.0,11,4,297.0,309.0
2023-11-18,Smartwatch,292,6,220,0,120,0,177,0,177.0,120.0,220.0,11,5,316.0,308.0
2023-11-19,Smartwatch,316,3,107,0,125,0,115,0,115.0,125.0,107.0,11,6,292.0,322.0
2023-11-20,Smartwatch,291,3,119,0,228,0,149,0,149.0,228.0,119.0,11,0,316.0,293.0
2023-11-21,Smartwatch,309,7,150,0,221,0,164,0,164.0,221.0,150.0,11,1,291.0,312.0
2023-11-22,Smartwatch,284,6,126,1,169,0,153,0,153.0,169.0,75.6,11,2,309.0,321.0
2023-11-23,Smartwatch,311,2,183,0,190,1,95,0,95.0,133.0,183.0,11,3,284.0,297.0
2023-11-24,Smartwatch,285,5,141,0,231,1,169,0,169.0,161.7,141.0,11,4,311.0,316.0
2023-11-25,Smartwatch,306,6,112,0,195,0,162,0,162.0,195.0,112.0,11,5,285.0,292.0
2023-11-26,Smartwatch,301,3,187,0,219,0,161,0,161.0,219.0,187.0,11,6,306.0,316.0
2023-11-27,Smartwatch,277,3,226,0,129,1,165,1,132.0,90.3,226.0,11,0,301.0,291.0
2023-11-28,Smartwatch,305,6,222,0,213,0,178,0,178.0,213.0,222.0,11,1,277.0,309.0
2023-11-29,Smartwatch,278,7,127,0,244,0,152,0,152.0,244.0,127.0,11,2,305.0,284.0
2023-11-30,Smartwatch,294,2,200,0,166,0,143,0,143.0,166.0,200.0,11,3,278.0,311.0
2023-12-01,Smartwatch,273,2,197,0,239,0,166,1,132.8,239.0,197.0,12,4,294.0,285.0
2023-12-02,Smartwatch,280,5,215,0,224,0,165,0,165.0,224.0,215.0,12,5,273.0,306.0
2023-12-03,Smartwatch,273,7,249,0,167,0,93,0,93.0,167.0,249.0,12,6,280.0,301.0
2023-12-04,Smartwatch,294,2,223,0,247,0,133,0,133.0,247.0,223.0,12,0,273.0,277.0
2023-12-05,Smartwatch,276,5,186,0,156,0,165,0,165.0,156.0,186.0,12,1,294.0,305.0
2023-12-06,Smartwatch,266,4,208,0,169,0,151,1,120.80000000000001,169.0,208.0,12,2,276.0,278.0
2023-12-07,Smartwatch,286,7,227,0,141,1,105,0,105.0,98.69999999999999,227.0,12,3,266.0,294.0
2023-12-08,Smartwatch,269,6,139,0,143,0,142,1,113.60000000000001,143.0,139.0,12,4,286.0,273.0
2023-12-09,Smartwatch,275,5,170,1,226,0,98,1,78.4,226.0,102.0,12,5,269.0,280.0
2023-12-10,Smartwatch,276,2,192,0,212,0,130,0,130.0,212.0,192.0,12,6,275.0,273.0
2023-12-11,Smartwatch,264,10,214,1,130,0,164,0,164.0,130.0,128.4,12,0,276.0,294.0
2023-12-12,Smartwatch,273,3,162,0,183,0,144,0,144.0,183.0,162.0,12,1,264.0,276.0
2023-12-13,Smartwatch,283,9,128,1,198,0,142,1,113.60000000000001,198.0,76.8,12,2,273.0,266.0
2023-12-14,Smartwatch,279,2,178,0,221,1,161,0,161.0,154.7,178.0,12,3,283.0,286.0
2023-12-15,Smartwatch,283,4,158,0,170,0,123,0,123.0,170.0,158.0,12,4,279.0,269.0
2023-12-16,Smartwatch,273,5,137,0,138,1,108,0,108.0,96.6,137.0,12,5,283.0,275.0
2023-12-17,Smartwatch,287,5,187,0,127,0,171,0,171.0,127.0,187.0,12,6,273.0,276.0
2023-12-18,Smartwatch,266,5,221,0,127,1,170,1,136.0,88.89999999999999,221.0,12,0,287.0,264.0
2023-12-19,Smartwatch,263,7,200,0,218,1,98,0,98.0,152.6,200.0,12,1,266.0,273.0
2023-12-20,Smartwatch,287,6,187,1,128,1,139,0,139.0,89.6,112.2,12,2,263.0,283.0
2023-12-21,Smartwatch,274,5,139,0,233,0,125,0,125.0,233.0,139.0,12,3,287.0,279.0
2023-12-22,Smartwatch,263,5,191,0,243,0,161,0,161.0,243.0,191.0,12,4,274.0,283.0
2023-12-23,Smartwatch,272,5,112,0,239,0,106,0,106.0,239.0,112.0,12,5,263.0,273.0
2023-12-24,Smartwatch,273,3,166,0,188,0,173,0,173.0,188.0,166.0,12,6,272.0,287.0
2023-12-25,Smartwatch,263,9,190,1,163,1,155,0,155.0,114.1,114.0,12,0,273.0,266.0
2023-12-26,Smartwatch,289,3,232,0,209,0,98,0,98.0,209.0,232.0,12,1,263.0,263.0
2023-12-27,Smartwatch,282,7,201,0,223,0,127,1,101.60000000000001,223.0,201.0,12,2,289.0,287.0
2023-12-28,Smartwatch,283,6,227,0,244,1,94,0,94.0,170.79999999999998,227.0,12,3,282.0,274.0
2023-12-29,Smartwatch,269,6,138,0,166,0,125,0,125.0,166.0,138.0,12,4,283.0,263.0
2023-12-30,Smartwatch,270,5,210,0,242,0,162,0,162.0,242.0,210.0,12,5,269.0,272.0
2023-12-31,Smartwatch,294,8,168,1,170,1,93,0,93.0,118.99999999999999,100.8,12,6,270.0,273.0
2023-01-08,Tablet,144,6,172,0,244,1,117,0,117.0,170.79999999999998,172.0,1,6,140.0,136.0
2023-01-09,Tablet,124,6,151,0,143,0,95,0,95.0,143.0,151.0,1,0,144.0,112.0
2023-01-10,Tablet,131,9,104,1,164,1,101,0,101.0,114.8,62.4,1,1,124.0,121.0
2023-01-11,Tablet,154,2,172,0,130,1,137,0,137.0,91.0,172.0,1,2,131.0,128.0
2023-01-12,Tablet,143,3,223,0,178,0,163,1,130.4,178.0,223.0,1,3,154.0,136.0
2023-01-13,Tablet,144,7,192,0,151,0,160,0,160.0,151.0,192.0,1,4,143.0,128.0
2023-01-14,Tablet,158,5,112,1,184,0,167,1,133.6,184.0,67.2,1,5,144.0,140.0
2023-01-15,Tablet,150,9,138,1,141,0,156,0,156.0,141.0,82.8,1,6,158.0,144.0
2023-01-16,Tablet,147,3,187,0,192,0,108,0,108.0,192.0,187.0,1,0,150.0,124.0
2023-01-17,Tablet,157,3,167,0,242,1,143,1,114.4,169.39999999999998,167.0,1,1,147.0,131.0
2023-01-18,Tablet,155,9,224,1,200,1,122,0,122.0,140.0,134.4,1,2,157.0,154.0
2023-01-19,Tablet,147,9,174,1,239,0,140,0,140.0,239.0,104.39999999999999,1,3,155.0,143.0
2023-01-20,Tablet,162,2,230,0,183,0,113,0,113.0,183.0,230.0,1,4,147.0,144.0
2023-01-21,Tablet,155,2,244,0,211,0,159,0,159.0,211.0,244.0,1,5,162.0,158.0
2023-01-22,Tablet,153,5,116,1,186,0,133,0,133.0,186.0,69.6,1,6,155.0,150.0
2023-01-23,Tablet,141,6,117,0,163,0,157,0,157.0,163.0,117.0,1,0,153.0,147.0
2023-01-24,Tablet,149,4,187,0,196,1,145,0,145.0,137.2,187.0,1,1,141.0,157.0
2023-01-25,Tablet,167,7,202,0,237,0,108,0,108.0,237.0,202.0,1,2,149.0,155.0
2023-01-26,Tablet,147,7,172,0,130,0,100,1,80.0,130.0,172.0,1,3,167.0,147.0
2023-01-27,Tablet,157,7,157,0,127,1,101,0,101.0,88.89999999999999,157.0,1,4,147.0,162.0
2023-01-28,Tablet,150,6,246,1,159,0,114,0,114.0,159.0,147.6,1,5,157.0,155.0
2023-01-29,Tablet,147,4,230,0,142,0,92,0,92.0,142.0,230.0,1,6,150.0,153.0
2023-01-30,Tablet,145,5,207,0,226,0,112,0,112.0,226.0,207.0,1,0,147.0,141.0
2023-01-31,Tablet,165,4,214,0,165,1,131,0,131.0,115.49999999999999,214.0,1,1,145.0,149.0
2023-02-01,Tablet,151,7,177,0,125,0,129,0,129.0,125.0,177.0,2,2,165.0,167.0
2023-02-02,Tablet,156,7,244,0,249,1,100,0,100.0,174.29999999999998,244.0,2,3,151.0,147.0
2023-02-03,Tablet,155,7,179,0,192,0,116,0,116.0,192.0,179.0,2,4,156.0,157.0
2023-02-04,Tablet,161,6,148,0,131,0,102,0,102.0,131.0,148.0,2,5,155.0,150.0
2023-02-05,Tablet,149,9,100,1,179,0,136,0,136.0,179.0,60.0,2,6,161.0,147.0
2023-02-06,Tablet,149,7,137,1,148,0,110,0,110.0,148.0,82.2,2,0,149.0,145.0
2023-02-07,Tablet,153,7,133,0,184,0,120,0,120.0,184.0,133.0,2,1,149.0,165.0
2023-02-08,Tablet,136,5,246,1,165,1,126,0,126.0,115.49999999999999,147.6,2,2,153.0,151.0
2023-02-09,Tablet,133,5,176,1,234,1,178,0,178.0,163.79999999999998,105.6,2,3,136.0,156.0
2023-02-10,Tablet,141,10,153,1,140,0,149,0,149.0,140.0,91.8,2,4,133.0,155.0
2023-02-11,Tablet,153,3,110,0,186,0,118,0,118.0,186.0,110.0,2,5,141.0,161.0
2023-02-12,Tablet,146,6,143,0,141,0,179,0,179.0,141.0,143.0,2,6,153.0,149.0
2023-02-13,Tablet,152,8,150,1,158,1,172,1,137.6,110.6,90.0,2,0,146.0,149.0
2023-02-14,Tablet,145,3,245,0,193,1,176,0,176.0,135.1,245.0,2,1,152.0,153.0
2023-02-15,Tablet,127,8,217,1,133,0,148,0,148.0,133.0,130.2,2,2,145.0,136.0
2023-02-16,Tablet,142,3,221,0,196,1,168,0,168.0,137.2,221.0,2,3,127.0,133.0
2023-02-17,Tablet,143,5,168,0,220,0,106,0,106.0,220.0,168.0,2,4,142.0,141.0
2023-02-18,Tablet,134,7,101,0,135,0,100,0,100.0,135.0,101.0,2,5,143.0,153.0
2023-02-19,Tablet,142,3,131,0,185,0,158,0,158.0,185.0,131.0,2,6,134.0,146.0
2023-02-20,Tablet,123,3,104,0,145,1,103,0,103.0,101.5,104.0,2,0,142.0,152.0
2023-02-21,Tablet,127,6,201,1,143,1,161,0,161.0,100.1,120.6,2,1,123.0,145.0
2023-02-22,Tablet,134,7,220,0,183,0,105,0,105.0,183.0,220.0,2,2,127.0,127.0
2023-02-23,Tablet,122,5,164,0,134,0,145,0,145.0,134.0,164.0,2,3,134.0,142.0
2023-02-24,Tablet,137,3,165,0,169,0,137,0,137.0,169.0,165.0,2,4,122.0,143.0
2023-02-25,Tablet,116,6,181,1,169,0,125,0,125.0,169.0,108.6,2,5,137.0,134.0
2023-02-26,Tablet,122,3,124,0,134,0,127,0,127.0,134.0,124.0,2,6,116.0,142.0
2023-02-27,Tablet,133,6,235,0,197,0,151,0,151.0,197.0,235.0,2,0,122.0,123.0
2023-02-28,Tablet,111,7,192,0,125,0,99,0,99.0,125.0,192.0,2,1,133.0,127.0
2023-03-01,Tablet,108,4,236,0,189,0,118,0,118.0,189.0,236.0,3,2,111.0,134.0
2023-03-02,Tablet,128,7,162,0,143,0,133,0,133.0,143.0,162.0,3,3,108.0,122.0
2023-03-03,Tablet,133,7,178,0,147,0,102,0,102.0,147.0,178.0,3,4,128.0,137.0
2023-03-04,Tablet,114,5,216,0,191,0,171,0,171.0,191.0,216.0,3,5,133.0,116.0
2023-03-05,Tablet,114,5,219,1,172,0,169,1,135.20000000000002,172.0,131.4,3,6,114.0,122.0
2023-03-06,Tablet,120,5,178,1,202,0,146,0,146.0,202.0,106.8,3,0,114.0,133.0
2023-03-07,Tablet,117,9,157,1,234,0,159,0,159.0,234.0,94.2,3,1,120.0,111.0
2023-03-08,Tablet,114,3,137,0,199,0,137,0,137.0,199.0,137.0,3,2,117.0,108.0
2023-03-09,Tablet,110,2,221,0,121,0,122,0,122.0,121.0,221.0,3,3,114.0,128.0
2023-03-10,Tablet,111,2,245,0,216,1,120,0,120.0,151.2,245.0,3,4,110.0,133.0
2023-03-11,Tablet,127,6,131,1,245,0,161,0,161.0,245.0,78.6,3,5,111.0,114.0
2023-03-12,Tablet,114,4,185,0,165,0,151,0,151.0,165.0,185.0,3,6,127.0,114.0
2023-03-13,Tablet,119,7,196,0,215,0,115,0,115.0,215.0,196.0,3,0,114.0,120.0
2023-03-14,Tablet,131,8,104,1,204,0,111,0,111.0,204.0,62.4,3,1,119.0,117.0
2023-03-15,Tablet,109,6,236,0,232,0,157,0,157.0,232.0,236.0,3,2,131.0,114.0
2023-03-16,Tablet,110,9,231,1,175,0,127,0,127.0,175.0,138.6,3,3,109.0,110.0
2023-03-17,Tablet,118,6,119,0,141,0,90,0,90.0,141.0,119.0,3,4,110.0,111.0
2023-03-18,Tablet,118,5,159,0,209,0,141,0,141.0,209.0,159.0,3,5,118.0,127.0
2023-03-19,Tablet,114,2,245,0,152,1,145,0,145.0,106.39999999999999,245.0,3,6,118.0,114.0
2023-03-20,Tablet,117,7,223,0,241,1,97,0,97.0,168.7,223.0,3,0,114.0,119.0
2023-03-21,Tablet,117,2,208,0,156,1,116,0,116.0,109.19999999999999,208.0,3,1,117.0,131.0
2023-03-22,Tablet,127,5,225,0,225,0,175,0,175.0,225.0,225.0,3,2,117.0,109.0
2023-03-23,Tablet,137,5,135,1,224,0,94,0,94.0,224.0,81.0,3,3,127.0,110.0
2023-03-24,Tablet,138,10,143,1,235,0,170,1,136.0,235.0,85.8,3,4,137.0,118.0
2023-03-25,Tablet,115,6,219,0,211,0,96,0,96.0,211.0,219.0,3,5,138.0,118.0
2023-03-26,Tablet,120,2,216,0,194,0,127,0,127.0,194.0,216.0,3,6,115.0,114.0
2023-03-27,Tablet,146,3,197,0,175,0,136,0,136.0,175.0,197.0,3,0,120.0,117.0
2023-03-28,Tablet,123,10,158,1,164,0,132,0,132.0,164.0,94.8,3,1,146.0,117.0
2023-03-29,Tablet,126,8,113,1,223,0,146,0,146.0,223.0,67.8,3,2,123.0,127.0
2023-03-30,Tablet,141,7,122,0,158,0,149,1,119.2,158.0,122.0,3,3,126.0,137.0
2023-03-31,Tablet,132,10,203,1,143,0,91,0,91.0,143.0,121.8,3,4,141.0,138.0
2023-04-01,Tablet,142,6,223,0,142,0,132,0,132.0,142.0,223.0,4,5,132.0,115.0
2023-04-02,Tablet,140,6,120,0,134,0,148,0,148.0,134.0,120.0,4,6,142.0,120.0
2023-04-03,Tablet,130,6,225,1,243,1,92,0,92.0,170.1,135.0,4,0,140.0,146.0
2023-04-04,Tablet,153,3,230,0,226,1,132,0,132.0,158.2,230.0,4,1,130.0,123.0
2023-04-05,Tablet,153,7,193,1,246,0,90,0,90.0,246.0,115.8,4,2,153.0,126.0
2023-04-06,Tablet,152,4,103,0,150,0,105,0,105.0,150.0,103.0,4,3,153.0,141.0
2023-04-07,Tablet,144,8,176,1,237,0,164,0,164.0,237.0,105.6,4,4,152.0,132.0
2023-04-08,Tablet,164,4,129,0,127,0,144,0,144.0,127.0,129.0,4,5,144.0,142.0
2023-04-09,Tablet,154,8,170,1,196,0,117,0,117.0,196.0,102.0,4,6,164.0,140.0
2023-04-10,Tablet,147,2,219,0,131,0,162,0,162.0,131.0,219.0,4,0,154.0,130.0
2023-04-11,Tablet,149,7,219,0,219,1,111,1,88.80000000000001,153.29999999999998,219.0,4,1,147.0,153.0
2023-04-12,Tablet,153,6,236,0,170,0,138,0,138.0,170.0,236.0,4,2,149.0,153.0
2023-04-13,Tablet,176,4,137,0,158,0,128,0,128.0,158.0,137.0,4,3,153.0,152.0
2023-04-14,Tablet,169,2,171,0,129,0,127,0,127.0,129.0,171.0,4,4,176.0,144.0
2023-04-15,Tablet,181,7,134,0,166,1,113,0,113.0,116.19999999999999,134.0,4,5,169.0,164.0
2023-04-16,Tablet,165,6,161,0,190,0,172,0,172.0,190.0,161.0,4,6,181.0,154.0
2023-04-17,Tablet,177,4,246,0,207,0,155,0,155.0,207.0,246.0,4,0,165.0,147.0
2023-04-18,Tablet,163,5,107,0,143,1,121,0,121.0,100.1,107.0,4,1,177.0,149.0
2023-04-19,Tablet,185,5,183,0,162,0,137,0,137.0,162.0,183.0,4,2,163.0,153.0
2023-04-20,Tablet,169,7,220,0,151,0,131,0,131.0,151.0,220.0,4,3,185.0,176.0
2023-04-21,Tablet,186,5,164,0,171,0,166,0,166.0,171.0,164.0,4,4,169.0,169.0
2023-04-22,Tablet,180,4,218,0,164,0,168,0,168.0,164.0,218.0,4,5,186.0,181.0
2023-04-23,Tablet,169,4,156,0,135,0,132,0,132.0,135.0,156.0,4,6,180.0,165.0
2023-04-24,Tablet,193,4,225,0,149,0,171,0,171.0,149.0,225.0,4,0,169.0,177.0
2023-04-25,Tablet,167,10,219,1,152,0,152,0,152.0,152.0,131.4,4,1,193.0,163.0
2023-04-26,Tablet,178,7,221,0,188,0,116,1,92.80000000000001,188.0,221.0,4,2,167.0,185.0
2023-04-27,Tablet,178,7,167,0,128,0,128,0,128.0,128.0,167.0,4,3,178.0,169.0
2023-04-28,Tablet,184,6,226,0,198,0,179,0,179.0,198.0,226.0,4,4,178.0,186.0
2023-04-29,Tablet,194,3,203,0,201,0,96,1,76.80000000000001,201.0,203.0,4,5,184.0,180.0
2023-04-30,Tablet,196,3,110,0,243,1,156,0,156.0,170.1,110.0,4,6,194.0,169.0
2023-05-01,Tablet,192,6,147,1,134,0,160,0,160.0,134.0,88.2,5,0,196.0,193.0
2023-05-02,Tablet,186,5,234,0,218,0,176,0,176.0,218.0,234.0,5,1,192.0,167.0
2023-05-03,Tablet,194,7,130,0,139,1,175,0,175.0,97.3,130.0,5,2,186.0,178.0
2023-05-04,Tablet,174,2,146,0,213,0,116,0,116.0,213.0,146.0,5,3,194.0,178.0
2023-05-05,Tablet,195,9,227,1,172,0,93,0,93.0,172.0,136.2,5,4,174.0,184.0
2023-05-06,Tablet,174,9,133,1,140,0,137,0,137.0,140.0,79.8,5,5,195.0,194.0
2023-05-07,Tablet,172,6,210,0,209,0,92,0,92.0,209.0,210.0,5,6,174.0,196.0
2023-05-08,Tablet,165,2,112,0,175,1,117,0,117.0,122.49999999999999,112.0,5,0,172.0,192.0
2023-05-09,Tablet,166,3,113,0,150,0,120,0,120.0,150.0,113.0,5,1,165.0,186.0
2023-05-10,Tablet,176,7,133,0,193,0,175,0,175.0,193.0,133.0,5,2,166.0,194.0
2023-05-11,Tablet,190,6,107,1,148,1,110,0,110.0,103.6,64.2,5,3,176.0,174.0
2023-05-12,Tablet,191,7,240,1,144,0,176,0,176.0,144.0,144.0,5,4,190.0,195.0
